01	Benguela	-12.57626	13.40547	11	7
01	Catumbela	-12.43002	13.54677	12	7
01	Lobito	-12.3644	13.53601	4	7
02	Camacupa	-12.01667	17.48333	1473	7
02	Catabola	-12.15	17.28333	1531	7
02	Chissamba	-12.16667	17.33333	1404	7
02	Cuito	-12.38333	16.93333	1715	7
03	Cabinda	-5.55	12.2	1	7
04	Menongue	-14.6585	17.69099	1355	7
05	Camabatela	-8.18812	15.37495	1237	7
05	N’dalatando	-9.29782	14.91162	795	7
06	Quibala	-10.73366	14.97995	1284	7
06	Sumbe	-11.20605	13.84371	10	7
06	Uacu Cungo	-11.35669	15.11719	1304	7
07	Ondjiva	-17.06667	15.73333	1113	7
08	Caála	-12.8525	15.56056	1742	7
08	Chela	-12.30261	15.43358	1716	7
08	Chinjenje	-12.93244	14.99238	1895	7
08	Huambo	-12.77611	15.73917	1716	7
08	Longonjo	-12.90795	15.24845	1451	7
09	Caconda	-13.73564	15.0618	1653	7
09	Lubango	-14.91717	13.4925	1760	7
12	Malanje	-9.54015	16.34096	1134	7
13	Moçâmedes	-15.19611	12.15222	13	7
14	Léua	-11.65753	20.44772	1241	7
14	Luau	-10.70727	22.22466	1106	7
14	Luena	-11.78333	19.91667	1337	7
14	Lumeji	-11.55768	20.78096	1148	7
15	Uíge	-7.60874	15.06131	825	7
16	Mbanza Kongo	-6.26667	14.23833	531	7
16	N'zeto	-7.23116	12.8666	19	7
16	Soio	-6.1349	12.36894	10	7
17	Dundo	-7.36643	20.81557	733	7
17	Lucapa	-8.41915	20.74466	955	7
18	Cazaji	-11.06715	20.70148	1188	7
18	Saurimo	-9.66078	20.39155	1071	7
19	Caxito	-8.57848	13.66425	20	7
20	Luanda	-8.83682	13.23432	73	7
