02	Lukolela	-1.06046	17.1821	316	111
02	Mbandaka	0.04865	18.26034	315	111
04	Mbuji-Mayi	-6.13603	23.58979	621	112
06	Kinshasa	-4.32758	15.31357	281	111
06	Masina	-4.38361	15.39139	288	111
08	Boma	-5.85098	13.05364	11	111
08	Kasangulu	-4.5833	15.16554	413	111
08	Matadi	-5.83861	13.46306	183	111
08	Mbanza-Ngungu	-5.25837	14.85838	735	111
08	Moanda	-5.92753	12.37148	30	111
08	Tshela	-4.99707	12.9484	163	111
10	Kampene	-3.59678	26.66715	652	112
10	Kasongo	-4.42741	26.66656	640	112
10	Kindu	-2.94373	25.92237	464	112
11	Beni	0.49113	29.47306	1161	112
11	Butembo	0.14164	29.29117	1736	112
11	Goma	-1.67409	29.22845	1518	112
11	Sake	-1.57386	29.04339	1468	112
12	Bukavu	-2.49077	28.84281	1631	112
12	Kabare	-2.49682	28.79081	1996	112
12	Uvira	-3.39534	29.13779	806	112
13	Aketi	2.73877	23.78326	380	112
13	Bondo	3.81461	23.68665	494	112
13	Buta	2.78582	24.72997	402	112
14	Kambove	-10.87352	26.59746	1386	112
14	Kipushi	-11.76097	27.25135	1348	112
14	Likasi	-10.98303	26.7384	1288	112
14	Lubumbashi	-11.66089	27.47938	1260	112
15	Bukama	-9.20443	25.85475	578	112
15	Kamina	-8.73508	24.99798	1124	112
16	Isiro	2.77391	27.61603	761	112
16	Wamba	2.14838	27.99466	796	112
16	Watsa	3.03716	29.53551	1018	112
17	Bunia	1.55941	30.25224	1265	112
18	Ilebo	-4.33111	20.58638	440	112
18	Luebo	-5.35218	21.42192	498	112
18	Mweka	-4.85187	21.5595	591	112
18	Tshikapa	-6.41621	20.79995	484	112
19	Kasongo-Lunda	-6.47833	16.81735	534	111
20	Bandundu	-3.31687	17.38063	322	111
20	Bulungu	-4.54437	18.60364	400	111
20	Kikwit	-5.04098	18.81619	466	111
20	Mangai	-4.02328	19.53385	342	111
21	Gandajika	-6.74504	23.95328	802	112
21	Kabinda	-6.13791	24.48179	884	112
21	Lubao	-5.38771	25.74885	694	112
21	Mwene-Ditu	-7.00906	23.45278	970	112
22	Kolwezi	-10.71484	25.46674	1485	112
23	Demba	-5.49573	22.26962	632	112
23	Kananga	-5.89624	22.41659	643	112
24	Bolobo	-2.158	16.23249	321	111
24	Inongo	-1.9275	18.2881	318	111
24	Mushie	-3.01728	16.92238	325	111
24	Nioki	-2.72037	17.69001	326	111
25	Bongandanga	1.50695	21.0726	389	111
25	Bumba	2.18771	22.46827	362	111
25	Lisala	2.15127	21.51672	418	111
26	Bosobolo	4.1898	19.8833	442	111
26	Businga	3.33863	20.88577	362	111
26	Gbadolite	4.279	21.00284	416	111
27	Lodja	-3.52105	23.6005	478	112
27	Lusambo	-4.97503	23.44391	432	112
28	Gemena	3.25651	19.77234	420	111
28	Libenge	3.65332	18.63566	358	111
29	Kabalo	-6.05255	26.9143	560	112
29	Kalemie	-5.94749	29.19471	787	112
29	Kongolo	-5.38532	27.00029	562	112
30	Basoko	1.23909	23.61598	375	112
30	Kisangani	0.51528	25.19099	400	112
30	Yangambi	0.76755	24.43973	459	112
31	Boende	-0.28163	20.88053	349	111
