01	Agarakavan	40.33069	44.07233	1445	6
01	Aparan	40.59323	44.3589	1892	6
01	Aragats	40.48889	44.3529	1976	6
01	Arteni	40.2973	43.76672	1206	6
01	Ashnak	40.33069	43.91669	1429	6
01	Ashtarak	40.2991	44.36204	1142	6
01	Byurakan	40.33894	44.27275	1489	6
01	Hnaberd	40.63721	44.14058	2110	6
01	Karbi	40.33069	44.37793	1305	6
01	Kasakh	40.53697	44.41046	1857	6
01	Kosh	40.30011	44.16107	1205	6
01	Nor Yerznka	40.30011	44.38892	1193	6
01	Oshakan	40.26392	44.31671	1051	6
01	Sasunik	40.25012	44.34448	1071	6
01	Shenavan	40.48328	44.38348	1881	6
01	T’alin	40.39172	43.87793	1631	6
01	Tsaghkahovit	40.63428	44.22241	2108	6
01	Ushi	40.34729	44.37512	1394	6
01	Voskevaz	40.27508	44.30011	1042	6
01	Zovuni	40.51111	44.4389	1856	6
02	Abovyan	40.04851	44.54742	956	6
02	Aralez	39.90008	44.6557	856	6
02	Ararat	39.83069	44.70569	823	6
02	Arevabuyr	40.03607	44.46948	834	6
02	Arevshat	40.03963	44.54179	931	6
02	Armash	39.76672	44.8111	840	6
02	Artashat	39.96144	44.54447	830	6
02	Avshar	39.85553	44.65832	832	6
02	Aygavan	39.87327	44.66984	847	6
02	Aygepat	39.95845	44.59981	880	6
02	Aygestan	40.00293	44.55829	869	6
02	Aygezard	39.95436	44.60229	877	6
02	Bardzrashen	40.08533	44.57957	1154	6
02	Berk’anush	39.9779	44.51672	836	6
02	Burastan	39.99157	44.49681	839	6
02	Byuravan	40.01604	44.51889	868	6
02	Dalar	39.97653	44.52649	839	6
02	Darakert	40.10553	44.41388	844	6
02	Dashtavan	40.1001	44.39172	836	6
02	Dimitrov	40.00848	44.4917	845	6
02	Dvin	40.01984	44.58376	928	6
02	Getazat	40.03844	44.56369	939	6
02	Ghukasavan	40.12793	44.41669	851	6
02	Goravan	39.90832	44.73328	922	6
02	Hayanist	40.12231	44.37793	843	6
02	Hovtashat	40.09729	44.34448	836	6
02	Hovtashen	40.02508	44.45007	826	6
02	Jrahovit	40.0473	44.4751	837	6
02	Lusarrat	39.87403	44.58678	821	6
02	Marmarashen	40.05829	44.47229	847	6
02	Masis	40.06572	44.41913	835	6
02	Mrganush	40.02857	44.55831	908	6
02	Mrgavan	39.97251	44.53565	840	6
02	Mrgavet	40.02789	44.48328	842	6
02	Nizami	40.09168	44.4057	838	6
02	Norabats’	40.10553	44.43329	864	6
02	Noramarg	40.02228	44.42511	829	6
02	Norashen	40.0013	44.59296	906	6
02	Noyakert	39.83069	44.66949	827	6
02	Nshavan	40.02787	44.52565	886	6
02	Rranch’par	40.02789	44.36951	833	6
02	Sayat’-Nova	40.07507	44.40008	833	6
02	Shahumyan	39.94171	44.57233	832	6
02	Sis	40.05829	44.38892	829	6
02	Sisavan	39.90802	44.66721	865	6
02	Surenavan	39.79449	44.77508	821	6
02	Vedi	39.91388	44.7251	914	6
02	Verin Artashat	39.99731	44.58893	893	6
02	Verin Dvin	40.02434	44.59038	955	6
02	Vosketap’	39.88114	44.64917	841	6
02	Vostan	39.96515	44.55937	837	6
02	Yeghegnavan	39.83893	44.61951	816	6
02	Zangakatun	39.82233	45.04169	1679	6
