00	Ognjaci	41.92167	21.58306	222	240
00	Булачани	42.07056	21.50278	482	240
00	Горно Јаболчиште	41.7225	21.48583	994	240
00	Кучково	42.05694	21.305	574	240
00	Мирковци	42.09444	21.40639	488	240
00	Мралино	41.95694	21.60194	225	240
00	Никиштане	42.06722	21.335	369	240
01	Арачиново	42.02639	21.56194	271	240
04	Berovo	41.70306	22.85778	862	240
04	Rusinovo	41.68728	22.80849	899	240
04	Vladimirovo	41.71	22.79278	850	240
06	Bistrica	40.97892	21.3658	617	240
06	Bitola	41.03143	21.33474	615	240
06	Brusnik	41.02306	21.28528	867	240
06	Capari	41.05656	21.17884	1006	240
06	Crnobuki	41.12356	21.32229	594	240
06	Crnovec	41.15574	21.22399	645	240
06	Dihovo	41.03028	21.26389	831	240
06	Dolno Orizari	41.05028	21.37944	582	240
06	Ǵavato	41.08224	21.13654	871	240
06	Gorno Orizari	41.05188	21.34548	598	240
06	Karamani	41.06472	21.39389	579	240
06	Krklino	41.07357	21.32959	646	240
06	Kukurečani	41.09562	21.32454	602	240
06	Lavci	41.01472	21.3025	792	240
06	Lisolaj	41.14832	21.30251	699	240
06	Logovardi	41.03096	21.40967	576	240
06	Lopatica	41.15973	21.25449	658	240
06	Nižepole	41.01057	21.24548	1034	240
06	Rotino	41.05748	21.21049	1020	240
06	Srpci	41.08611	21.21139	896	240
08	Bogdanci	41.20306	22.57556	97	240
08	Stojakovo	41.15556	22.5775	66	240
11	Bosilovo	41.44056	22.72778	216	240
11	Ilovica	41.47224	22.8048	293	240
11	Sekirnik	41.43999	22.79536	221	240
12	Brvenica	41.96722	20.98083	435	240
12	Čelopek	41.93167	21.01333	464	240
12	Gurgurnica	41.84508	21.10538	1249	240
12	Miletino	41.90753	21.01601	501	240
18	Centar Župa	41.47849	20.55945	738	240
19	Češinovo	41.87148	22.28961	296	240
19	Oblesevo	41.88333	22.33389	305	240
20	Чучер - Сандево	42.10361	21.38222	525	240
22	Delcevo	41.96722	22.76944	593	240
25	Demir Kapija	41.40613	22.24631	105	240
28	Crnilište	41.53025	21.41416	648	240
28	Desovo	41.46278	21.49111	665	240
28	Dolneni	41.42579	21.45402	620	240
28	Lažani	41.44222	21.31583	614	240
28	Ropotovo	41.4498	21.37218	609	240
28	Žitoše	41.41991	21.29078	640	240
33	Gevgelija	41.14166	22.50141	62	240
33	Miravci	41.30925	22.43641	98	240
35	Gradsko	41.5775	21.94278	159	240
35	Viničani	41.60083	21.89778	186	240
36	Ilinden	41.99451	21.58002	228	240
36	Kadino	41.96889	21.60139	224	240
36	Marino	41.98776	21.59148	227	240
36	Miladinovci	41.98029	21.64982	259	240
37	Извор	41.55472	21.69722	282	240
40	Karbinci	41.81758	22.23529	288	240
43	Arangel	41.59547	21.02348	698	240
43	Drugovo	41.4849	20.92636	632	240
43	Gorni Dlapkin Dol	41.55917	20.93528	809	240
43	Gorno Strogomište	41.60611	20.96556	731	240
43	Kičevo	41.51267	20.95886	615	240
43	Srbica	41.58672	21.03027	748	240
43	Strelci	41.54046	21.00563	677	240
43	Šutovo	41.54775	21.0235	743	240
43	Tuin	41.61944	21.04528	793	240
43	Vraneštica	41.44496	21.02683	661	240
43	Zajas	41.60722	20.93833	748	240
46	Kochani	41.91639	22.41278	354	240
46	Orizari	41.92262	22.44628	366	240
47	Konče	41.49511	22.38359	580	240
51	Kratovo	42.07838	22.1807	615	240
52	Kriva Palanka	42.20088	22.33244	635	240
53	Bela Crkva	41.28029	21.34515	600	240
53	Krivogashtani	41.33611	21.33306	607	240
53	Krušeani	41.31186	21.3487	598	240
53	Obršani	41.28168	21.3615	597	240
53	Pašino Ruvci	41.27438	21.37011	596	240
53	Voǵani	41.28253	21.33992	599	240
54	Bučin	41.27377	21.31692	604	240
54	Krusevo	41.36889	21.24889	1207	240
54	Presil	41.29628	21.31358	643	240
54	Sveto Mitrani	41.3218	21.30503	670	240
59	Izvor	42.20322	21.57812	816	240
59	Lipkovo	42.15639	21.58528	441	240
59	Lojane	42.23276	21.6655	437	240
59	Matejce	42.12556	21.59778	482	240
59	Otlja	42.14315	21.58675	473	240
59	Vaksince	42.20611	21.66306	463	240
59	Слупчане	42.17333	21.62778	413	240
60	Dorfulija	41.76548	21.8928	276	240
60	Karatmanovo	41.76288	21.86779	307	240
60	Lozovo	41.78389	21.90556	287	240
62	Makedonska Kamenica	42.02079	22.5876	531	240
69	Negotino	41.48456	22.09056	144	240
72	Draževo	41.37356	22.92063	348	240
72	Novo Selo	41.41486	22.88164	240	240
72	Smolari	41.37496	22.90399	359	240
72	Staro Konjarevo	41.36749	22.95624	367	240
72	Sušica	41.43982	22.83676	262	240
75	Orashac	42.0625	21.79972	389	240
78	Pehčevo	41.76226	22.88921	1002	240
79	Dolno Konjari	41.94288	21.70917	249	240
79	Katlanovo	41.89345	21.68141	245	240
79	’Ržaničino	41.9271	21.63117	224	240
79	Sredno Konjari	41.95743	21.71494	247	240
79	Петровец	41.93889	21.615	225	240
80	Lisičani	41.46139	21.05444	597	240
80	Plasnica	41.46722	21.12306	686	240
80	Preglovo	41.46544	21.11939	677	240
83	Probishtip	42.00306	22.17861	589	240
83	Zletovo	41.98861	22.23611	477	240
84	Oraovica	41.62583	22.51333	358	240
84	Podareš	41.61389	22.54222	349	240
84	Radovis	41.63833	22.46472	382	240
85	Rankovce	42.16964	22.11617	472	240
86	Arvati	40.94443	21.1152	1005	240
86	Brajčino	40.90639	21.15917	1011	240
86	Dolno Dupeni	40.87556	21.11972	887	240
86	Gorna Bela Crkva	41.05028	21.02806	865	240
86	Grnčari	41.01722	21.05333	895	240
86	Jankovec	41.11028	21.01139	905	240
86	Krani	40.93934	21.10911	962	240
86	Ljubojno	40.89417	21.14083	923	240
86	Nakolec	40.89333	21.10722	855	240
86	Podmočani	41.02361	21.05083	886	240
86	Resen	41.08934	21.01092	882	240
87	Rosoman	41.51671	21.94585	143	240
87	Sirkovo	41.5055	21.89033	270	240
92	Dolno Sonje	41.94077	21.37861	604	240
92	Patiška Reka	41.8	21.31694	957	240
92	Rakotinci	41.94089	21.41371	514	240
92	Sopište	41.95472	21.4275	501	240
92	Sveta Petka	41.94122	21.33365	712	240
97	Старо Нагоричане	42.19806	21.82861	427	240
98	Shtip	41.74583	22.19583	294	240
98	Star Karaorman	41.78167	22.20361	289	240
A2	Batinci	41.91909	21.47978	278	240
A2	Crn Vrv	41.81194	21.37778	1088	240
A2	Cvetovo	41.85773	21.40985	847	240
A2	Dolno Količani	41.88639	21.48556	545	240
A2	Dračevica	41.88217	21.44213	486	240
A2	Gorno Količani	41.88023	21.47228	630	240
A2	Morani	41.90978	21.54997	301	240
A2	Studeničani	41.92208	21.53483	259	240
A4	Amzabegovo	41.81169	21.99379	245	240
A4	Gorobinci	41.87507	21.87599	444	240
A4	Sveti Nikole	41.86956	21.95274	297	240
A5	Nerašte	42.10711	21.1081	519	240
A5	Pršovce	42.08336	21.05994	549	240
A5	Slatino	42.06784	21.03902	540	240
A5	Tearce	42.07666	21.0531	516	240
A9	Vasilevo	41.47408	22.64301	234	240
B3	Vevčani	41.24056	20.59333	867	240
B4	Blatec	41.83668	22.57909	702	240
B4	Gradec	41.85068	22.51132	515	240
B4	Vinica	41.88278	22.50917	407	240
B7	Dobri Dol	41.8652	20.89009	555	240
B7	Negotino	41.87792	20.88389	576	240
B7	Vrapčište	41.83439	20.88563	571	240
C2	Zelenikovo	41.87333	21.60306	223	240
C2	Zelenikovo	41.88413	21.58848	223	240
C3	Čiflik	41.95139	21.12056	501	240
C3	Dobarce	41.9553	21.08875	580	240
C3	Dolna Lešnica	41.95667	21.06028	512	240
C3	Grupčin	41.96749	21.13053	559	240
C3	Kopačin Dol	41.959	21.13867	502	240
C3	Larce	41.93319	21.12628	579	240
C3	Merovo	41.93753	21.17459	788	240
C3	Novo Selo	41.96389	21.15889	539	240
C3	Sedlarevo	41.88306	21.1275	1229	240
C3	Strimnica	41.96719	21.03598	438	240
C3	Zelino	41.98028	21.06417	448	240
C6	Zrnovci	41.85417	22.44444	361	240
C7	Bogovinje	41.92361	20.91361	539	240
C7	Dolno Palčište	41.96859	20.92899	512	240
C7	Gradec	41.89611	20.90417	538	240
C7	Kamenjane	41.94568	20.92894	485	240
C9	Bogomila	41.59306	21.47167	511	240
C9	Čaška	41.65056	21.66222	344	240
C9	Melnica	41.64167	21.59	517	240
