01	Attard	35.88972	14.4425	69	251
02	Balzan	35.90028	14.455	51	251
03	Vittoriosa	35.89222	14.51833	-9999	251
04	Birkirkara	35.89722	14.46111	41	251
05	Birżebbuġa	35.82583	14.52694	20	251
06	Cospicua	35.88556	14.5275	39	251
07	Dingli	35.86139	14.38222	231	251
08	Fgura	35.87028	14.51333	64	251
09	Floriana	35.89583	14.50833	47	251
10	Fontana	36.0375	14.23611	71	251
11	Għajnsielem	36.02639	14.285	78	251
12	Għarb	36.06	14.20889	121	251
13	Hal Gharghur	35.92409	14.45118	132	251
14	Għasri	36.05778	14.22639	108	251
15	Għaxaq	35.84889	14.51667	73	251
16	Gudja	35.84917	14.50306	79	251
17	Gżira	35.90583	14.48806	31	251
18	Ħamrun	35.88472	14.48444	44	251
19	L-Iklin	35.90414	14.45415	62	251
20	Imdina	35.88694	14.4025	198	251
21	Imġarr	35.92056	14.36639	110	251
21	Mġarr	36.02528	14.295	38	251
22	Mqabba	35.84763	14.46824	95	251
23	Imsida	35.8925	14.48278	39	251
24	Imtarfa	35.89333	14.39889	195	251
25	Senglea	35.8875	14.51694	18	251
26	Kalkara	35.88917	14.53278	34	251
27	Kerċem	36.04194	14.22667	111	251
28	Kirkop	35.84222	14.48528	82	251
29	Lija	35.90056	14.44639	69	251
30	Luqa	35.85889	14.48861	79	251
31	Marsa	35.87917	14.49528	8	251
32	Marsaskala	35.8622	14.56701	30	251
33	Marsaxlokk	35.84194	14.54306	17	251
34	Mellieħa	35.95639	14.36222	121	251
35	Mosta	35.90917	14.42556	80	251
36	Munxar	36.03	14.23333	80	251
37	Nadur	36.03778	14.29417	161	251
38	Naxxar	35.91361	14.44361	121	251
39	Paola	35.87306	14.49889	9	251
40	Pembroke	35.93056	14.47639	41	251
41	Pietà	35.89472	14.495	30	251
42	Qala	36.03611	14.30944	112	251
43	Qormi	35.87601	14.472	41	251
44	Qrendi	35.83472	14.45833	110	251
45	Rabat	35.88152	14.39872	205	251
46	Victoria	36.04444	14.23972	104	251
47	Safi	35.83306	14.48472	106	251
48	San Ġwann	35.90556	14.47611	67	251
49	San Ġiljan	35.91839	14.48977	19	251
50	San Lawrenz	36.05556	14.20361	131	251
51	Santa Luċija	35.86278	14.5075	58	251
52	San Pawl il-Baħar	35.95064	14.41561	22	251
53	Santa Venera	35.89083	14.47417	52	251
54	Sannat	36.02444	14.24278	119	251
55	Siġġiewi	35.85556	14.43639	126	251
56	Sliema	35.9125	14.50194	40	251
57	Swieqi	35.9225	14.48	46	251
58	Tarxien	35.86583	14.515	62	251
59	Ta’ Xbiex	35.89917	14.49444	21	251
60	Valletta	35.89968	14.5148	44	251
61	Xagħra	36.05	14.26444	144	251
62	Xewkija	36.03278	14.25806	99	251
63	Xgħajra	35.88556	14.5475	31	251
64	Żabbar	35.87611	14.535	47	251
65	Haz-Zebbug	35.87194	14.44111	100	251
66	Żebbuġ	36.07222	14.23583	138	251
67	Żejtun	35.85583	14.53306	56	251
68	Żurrieq	35.83111	14.47417	111	251
