C	Buikwe	0.3375	33.01056	1230	375
C	Bukomansimbi	-0.15778	31.60417	1249	375
C	Bweyogerere	0.35773	32.66332	1194	375
C	Byakabanda	-0.7425	31.40639	1243	375
C	Entebbe	0.05621	32.47949	1151	375
C	Gombe	0.20333	32.08806	1190	375
C	Gombe	0.48695	32.47938	1172	375
C	Kajansi	0.21548	32.53453	1145	375
C	Kalangala	-0.30889	32.225	1222	375
C	Kalungu	-0.16969	31.75847	1262	375
C	Kampala	0.31628	32.58219	1223	375
C	Kampala Central Division	0.32467	32.5747	1199	375
C	Kanoni	0.17722	31.88111	1242	375
C	Kasaali	-0.61667	31.55	1179	375
C	Kayunga	0.7025	32.88861	1071	375
C	Kiboga	0.91611	31.77417	1280	375
C	Kireka	0.3475	32.64917	1181	375
C	Kitamilo	0.22215	33.20608	1134	375
C	Kyankwanzi	1.20061	31.80063	1091	375
C	Kyotera	-0.61556	31.5175	1202	375
C	Lugazi	0.36788	32.9376	1208	375
C	Luwero	0.84917	32.47306	1108	375
C	Lweeza	0.20994	32.58511	1166	375
C	Lwengo	-0.41611	31.40806	1252	375
C	Lyantonde	-0.40306	31.15722	1261	375
C	Masaka	-0.33379	31.73409	1292	375
C	Mityana	0.4175	32.02278	1199	375
C	Mpigi	0.225	32.31361	1265	375
C	Mubende	0.55849	31.39489	1314	375
C	Mukono	0.35333	32.75528	1188	375
C	Nakaseke	0.75167	32.385	1126	375
C	Nakasongola	1.30889	32.45639	1091	375
C	Namasuba	0.68944	32.42139	1246	375
C	Njeru	0.44166	33.17917	1152	375
C	Rakai	-0.72	31.48389	1301	375
C	Sembabule	-0.07722	31.45667	1232	375
C	Wakiso	0.40444	32.45944	1204	375
C	Wobulenzi	0.72833	32.51222	1155	375
E	Amuria	2.00361	33.65111	1123	375
E	Binyiny	1.41667	34.53333	1963	375
E	Budaka	1.00389	33.92556	1112	375
E	Bududa	1.01118	34.33112	1303	375
E	Bugembe	0.48213	33.24065	1312	375
E	Bugiri	0.57139	33.74167	1138	375
E	Bukedea	1.31694	34.05056	1124	375
E	Bukwa	1.25917	34.75389	2000	375
E	Bulambuli	1.16667	34.38333	1662	375
E	Bupoto	0.90611	34.35778	1564	375
E	Busembatia	0.77725	33.62364	1123	375
E	Busia	0.46588	34.09221	1219	375
E	Butaleja	0.91194	33.95111	1067	375
E	Butebo	1.19417	33.92222	1124	375
E	Buwenge	0.64996	33.17128	1124	375
E	Buyende	1.15167	33.155	1046	375
E	Iganga	0.60917	33.46861	1128	375
E	Jinja	0.43902	33.20317	1187	375
E	Kaberamaido	1.73889	33.15944	1057	375
E	Kaliro	0.89444	33.49944	1085	375
E	Kamuli	0.94722	33.11972	1120	375
E	Kapchorwa	1.40096	34.45038	1915	375
E	Katakwi	1.89111	33.96611	1111	375
E	Kibuku	1.04333	33.7975	1107	375
E	Kumi	1.46083	33.93611	1142	375
E	Luuka Town	0.70076	33.3002	1151	375
E	Manafwa	0.97842	34.3743	1826	375
E	Mayuge	0.45972	33.48028	1192	375
E	Mbale	1.08209	34.17503	1125	375
E	Namayingo	0.23983	33.88491	1176	375
E	Namutumba	0.83611	33.68611	1138	375
E	Ngora	1.43139	33.77722	1103	375
E	Pallisa	1.145	33.70944	1056	375
E	Serere	1.49417	33.45528	1075	375
E	Sironko	1.23132	34.24773	1123	375
E	Soroti	1.71464	33.61113	1131	375
E	Tororo	0.69299	34.18085	1200	375
N	Abim	2.70167	33.67611	1468	375
N	Adjumani	3.37786	31.7909	816	375
N	Agago	2.83383	33.33361	1035	375
N	Alebtong	2.24472	33.25472	1104	375
N	Amolatar	1.61556	32.83972	1041	375
N	Amudat	1.95	34.95	1244	375
N	Amuru	2.81388	31.93868	1075	375
N	Apac	1.97556	32.53861	1043	375
N	Arua	3.02013	30.91105	1215	375
N	Dokolo	1.89833	33.1775	1079	375
N	Gulu	2.77457	32.29899	1104	375
N	Kaabong	3.48361	34.14917	1508	375
N	Kitgum	3.27833	32.88667	950	375
N	Koboko	3.41364	30.95994	1234	375
N	Kole	2.40015	32.80034	1078	375
N	Kotido	2.98056	34.13306	1227	375
N	Lamwo	3.52972	32.8016	1078	375
N	Lira	2.2499	32.89985	1104	375
N	Maracha	3.27042	30.95532	1182	375
N	Moroto	2.53453	34.66659	1393	375
N	Moyo	3.66088	31.72474	973	375
N	Nakapiripirit	1.91667	34.78333	1352	375
N	Napak	2.25139	34.25012	1162	375
N	Nebbi	2.47826	31.08893	1015	375
N	Nwoya	2.63422	32.00106	1025	375
N	Otuke	2.50038	33.50065	1091	375
N	Oyam	2.235	32.38495	1053	375
N	Pader	3.05	33.21667	1061	375
N	Pader Palwo	2.80056	33.135	1034	375
N	Paidha	2.41669	30.98551	1496	375
N	Yumbe	3.46506	31.24689	982	375
N	Zombo	2.51355	30.90909	1609	375
W	Buhweju	-0.35027	30.30029	1840	375
W	Bulisa	2.11781	31.41163	632	375
W	Bundibugyo	0.71117	30.06469	930	375
W	Bushenyi	-0.53695	30.18579	1607	375
W	Bwizibwera	-0.59167	30.62861	1415	375
W	Fort Portal	0.66174	30.2748	1518	375
W	Hoima	1.43314	31.35241	1131	375
W	Ibanda	-0.13398	30.49616	1439	375
W	Isingiro	-0.86864	30.83019	1389	375
W	Kabale	-1.24857	29.98993	1831	375
W	Kagadi	0.93778	30.80889	1248	375
W	Kakumiro	0.78056	31.32361	1339	375
W	Kamwenge	0.1866	30.45393	1253	375
W	Kanungu	-0.9575	29.78972	1551	375
W	Kasese	0.18333	30.08333	989	375
W	Kibale	0.8	31.06667	1367	375
W	Kibiito	0.47722	30.1925	1485	375
W	Kibingo	-0.62602	30.43594	1425	375
W	Kigorobya	1.6162	31.3089	1094	375
W	Kihihi	-0.56925	29.69516	943	375
W	Kilembe	0.19835	30.01302	1295	375
W	Kiruhura	-0.19664	30.84446	1344	375
W	Kiryandongo	1.87633	32.06225	1086	375
W	Kisoro	-1.28538	29.68497	1924	375
W	Kyegegwa	0.50222	31.04139	1411	375
W	Kyenjojo	0.63278	30.62139	1334	375
W	Margherita	0.41861	29.89111	4129	375
W	Masindi	1.67444	31.715	1140	375
W	Masindi Port	1.69606	32.08608	1039	375
W	Mbarara	-0.60467	30.64851	1422	375
W	Mitoma	-0.68417	30.07	1596	375
W	Muhororo	0.93806	30.75944	1191	375
W	Nsika	-0.358	30.43136	1625	375
W	Ntoroko	1.04111	30.48111	622	375
W	Ntungamo	-0.87944	30.26417	1423	375
W	Ntungamo	-0.88333	29.65	1170	375
W	Nyachera	-0.9	30.41667	1407	375
W	Rubanda	-1.18833	29.84611	2053	375
W	Rubirizi	-0.29889	30.13361	1338	375
W	Rukungiri	-0.84111	29.94194	1575	375
