01	Adam	22.37934	57.52718	284	282
01	Bahlā’	22.97886	57.3047	582	282
01	Bidbid	23.40787	58.1283	219	282
01	Izkī	22.93333	57.76667	547	282
01	Nizwá	22.93333	57.53333	511	282
01	Sufālat Samā’il	23.31667	58.01667	354	282
02	Barkā’	23.67872	57.88605	13	282
02	Bayt al ‘Awābī	23.30324	57.52459	493	282
02	Oman Smart Future City	23.6527	57.59926	57	282
02	Rustaq	23.39083	57.42444	341	282
03	Haymā’	19.95931	56.27575	135	282
04	Sur	22.56667	59.52889	6	282
06	Bawshar	23.57769	58.39982	18	282
06	Muscat	23.58413	58.40778	14	282
06	Seeb	23.67027	58.18911	7	282
07	Dib Dibba	26.19778	56.25778	1	282
07	Khasab	26.17993	56.24774	13	282
07	Madḩā’ al Jadīdah	25.28345	56.3328	58	282
08	Al Mazyūnah	17.83836	52.66042	504	282
08	Şalālah	17.01505	54.09237	13	282
09	‘Ibrī	23.22573	56.51572	359	282
09	Yanqul	23.58645	56.53969	552	282
10	Al Buraymī	24.25088	55.79312	297	282
11	Al Khābūrah	23.97144	57.09313	7	282
11	As Suwayq	23.84944	57.43861	6	282
11	Liwá	24.53077	56.563	9	282
11	Şaḩam	24.17222	56.88861	2	282
11	Shināş	24.7426	56.46698	3	282
11	Sohar	24.34745	56.70937	12	282
12	Al Qābil	22.571	58.69472	343	282
12	Badīyah	22.45	58.8	298	282
12	Ibrā’	22.69057	58.53337	446	282
