01	Aizkraukle	56.60477	25.25534	88	230
01	Jaunjelgava	56.61319	25.08316	44	230
01	Koknese	56.65163	25.43637	86	230
01	Nereta	56.20279	25.30752	80	230
01	Pļaviņas	56.6178	25.72552	75	230
01	Skrīveri	56.645	25.12058	77	230
02	Alūksne	57.42162	27.04662	193	230
02	Dārzciems	57.48253	26.44238	84	230
03	Balvi	57.1313	27.26583	117	230
03	Viļaka	57.18458	27.6722	97	230
04	Bauska	56.40794	24.19443	30	230
04	Iecava	56.59766	24.20763	23	230
04	Pilsrundāle	56.42503	23.987	23	230
04	Vecumnieki	56.60608	24.52232	35	230
05	Cēsis	57.31188	25.27456	102	230
05	Drabeši	57.24316	25.27748	147	230
05	Līgatne	57.23429	25.04059	56	230
05	Priekuļi	57.315	25.36147	116	230
05	Stalbe	57.37065	25.03106	66	230
05	Vecpiebalga	57.0609	25.81624	212	230
06	Daugavpils	55.88333	26.53333	103	230
08	Auce	56.45981	22.90169	91	230
08	Dobele	56.62372	23.2751	37	230
08	Tērvete	56.47989	23.38895	44	230
08	Zelmeņi	56.45167	23.35194	51	230
09	Gulbene	57.17767	26.75291	120	230
10	Aknīste	56.16152	25.74783	91	230
10	Jēkabpils	56.49903	25.85735	83	230
10	Krustpils	56.51068	25.86117	91	230
10	Sala	56.50675	25.76423	83	230
10	Viesīte	56.34751	25.55514	117	230
11	Jelgava	56.65	23.71278	5	230
12	Kalnciems	56.79908	23.61503	6	230
12	Ozolnieki	56.68986	23.7761	12	230
12	Tīreļi	56.83991	23.58902	4	230
13	Jūrmala	56.968	23.77038	6	230
14	Dagda	56.09512	27.53723	171	230
14	Krāslava	55.89514	27.16799	114	230
15	Alsunga	56.98194	21.55938	33	230
15	Ēdole	57.02065	21.69113	44	230
15	Kuldīga	56.97399	21.95721	28	230
15	Skrunda	56.67749	22.01649	36	230
16	Karosta	56.55128	21.01287	9	230
16	Liepāja	56.50474	21.01085	6	230
18	Ainaži	57.86348	24.35853	9	230
18	Aloja	57.76723	24.87743	85	230
18	Limbaži	57.51287	24.71941	78	230
18	Salacgrīva	57.75312	24.35895	7	230
18	Staicele	57.83579	24.74706	48	230
19	Kārsava	56.78405	27.68829	101	230
19	Ludza	56.53958	27.71891	147	230
19	Zilupe	56.38616	28.12165	124	230
20	Cesvaine	56.96754	26.30764	166	230
20	Ērgļi	56.89752	25.63668	171	230
20	Liezēre	57.01823	26.06395	191	230
20	Lubāna	56.90425	26.71606	95	230
20	Madona	56.85329	26.21698	149	230
20	Ošupe	56.85331	26.74199	98	230
21	Ikšķile	56.83399	24.49679	33	230
21	Jumprava	56.67613	24.9721	70	230
21	Ķegums	56.7451	24.72439	41	230
21	Lielvārde	56.72066	24.80743	47	230
21	Ogre	56.8162	24.61401	21	230
22	Aglona	56.13274	27.00682	151	230
22	Jaunaglona	56.16066	27.00714	146	230
22	Preiļi	56.29444	26.72459	127	230
22	Riebiņi	56.3428	26.79995	139	230
23	Rēzekne	56.51028	27.34	156	230
24	Viļāni	56.55253	26.92449	116	230
25	Berģi	56.98639	24.29917	14	230
25	Bolderaja	57.03132	24.05571	7	230
25	Daugavgrīva	57.04315	24.03613	5	230
25	Dreiliņi	56.9438	24.24253	8	230
25	Jaunciems	57.0391	24.17413	4	230
25	Mežaparks	57.00008	24.15997	11	230
25	Riga	56.946	24.10589	6	230
25	Vecrīga	56.94966	24.10418	17	230
27	Brocēni	56.6789	22.56945	114	230
27	Saldus	56.66363	22.48807	92	230
28	Mērsrags	57.33535	23.12455	5	230
28	Roja	57.50146	22.80881	13	230
28	Sabile	57.04577	22.57261	40	230
28	Stende	57.14497	22.53482	91	230
28	Talsi	57.24562	22.58137	76	230
28	Valdemārpils	57.37068	22.59188	56	230
29	Engure	57.16061	23.22527	6	230
29	Jaunpils	56.73137	23.01247	68	230
29	Kandava	57.04087	22.77466	81	230
29	Milzkalne	56.97752	23.22583	33	230
29	Ragaciems	57.02226	23.49561	3	230
29	Smārde	56.9542	23.33736	21	230
29	Tukums	56.96764	23.15554	62	230
30	Valka	57.7752	26.01013	53	230
31	Kocēni	57.52057	25.33821	62	230
31	Matīši	57.69892	25.15886	69	230
31	Mazsalaca	57.86329	25.05475	58	230
31	Mūrmuiža	57.47312	25.49174	63	230
31	Naukšēni	57.88349	25.45609	51	230
31	Rūjiena	57.89752	25.33155	62	230
31	Seda	57.65042	25.75089	56	230
31	Strenči	57.62574	25.68535	45	230
31	Valmiera	57.54108	25.42751	43	230
32	Ventspils	57.39485	21.56121	9	230
33	Piltene	57.22426	21.67439	7	230
34	Ādaži	57.07045	24.33713	5	230
34	Kalngale	57.07909	24.15924	5	230
80	Baldone	56.74451	24.40078	29	230
80	Baloži	56.87643	24.11825	17	230
80	Ķekava	56.82662	24.23	9	230
90	Līvāni	56.35431	26.17579	92	230
95	Mārupe	56.90544	24.05113	11	230
95	Piņķi	56.94189	23.91365	6	230
A2	Olaine	56.79472	23.9358	8	230
AN	Ilūkste	55.97754	26.29655	99	230
AN	Silene	55.75284	26.78508	154	230
AN	Subate	56.0062	25.90756	129	230
B5	Garkalne	57.04486	24.41951	12	230
B5	Ulbroka	56.9363	24.30387	21	230
C3	Salaspils	56.86014	24.36544	21	230
C5	Saulkrasti	57.26224	24.41471	13	230
C7	Inčukalns	57.09867	24.6863	55	230
C7	Ragana	57.18074	24.70731	48	230
C7	Sigulda	57.15375	24.85953	100	230
C7	Vangaži	57.09358	24.54468	21	230
D1	Ape	57.53928	26.69291	82	230
D1	Rauna	57.33173	25.60947	114	230
D1	Smiltene	57.42444	25.90164	98	230
DN	Aizpute	56.72108	21.60156	62	230
DN	Durbe	56.5887	21.36978	45	230
DN	Grobiņa	56.53521	21.16782	24	230
DN	Lieģi	56.58173	21.33399	47	230
DN	Nīca	56.34601	21.06401	6	230
DN	Pāvilosta	56.88791	21.18593	8	230
DN	Priekule	56.44679	21.58968	59	230
DN	Rucava	56.16314	21.16156	12	230
DN	Vaiņode	56.41848	21.85405	149	230
E1	Varakļāni	56.60826	26.75377	100	230
