05	Alice Town	25.728	-79.29721	1	77
06	Arthur’s Town	24.6224	-75.67151	5	77
10	George Town	23.51616	-75.78665	15	77
13	Matthew Town	20.94982	-73.67346	11	77
15	Clarence Town	23.1	-74.98333	20	77
16	Abraham’s Bay	22.36667	-72.96667	7	77
18	Duncan Town	22.19083	-75.72583	27	77
22	Dunmore Town	25.50216	-76.63633	18	77
23	Nassau	25.05823	-77.34306	5	77
24	Masons Bay	22.54352	-73.8778	6	77
25	Freeport	26.53333	-78.7	6	77
25	Lucaya	26.53333	-78.66667	7	77
35	Cockburn Town	24.05179	-74.53138	10	77
36	Black Point	24.1	-76.38333	-9999	77
37	Marsh Harbour	26.54124	-77.0636	4	77
39	Governor’s Harbour	25.16667	-76.23333	-9999	77
40	Colonel Hill	22.7545	-74.20415	5	77
41	High Rock	26.62651	-78.28209	4	77
45	Hard Bargain	26.31667	-77.56667	7	77
46	Cooper’s Town	26.87137	-77.51131	3	77
47	Andros Town	24.70502	-77.76912	14	77
47	San Andros	25.06667	-78.05	15	77
49	Port Nelson	23.64967	-74.84157	4	77
53	Spanish Wells	25.54717	-76.76405	9	77
54	West End	26.68711	-78.97702	5	77
