01	Būkān	36.521	46.2089	1352	195
01	Khowy	38.5503	44.9521	1143	195
01	Mahābād	36.7631	45.7222	1324	195
01	Maku	39.28992	44.46035	1304	195
01	Mīāndoāb	36.96667	46.10961	1294	195
01	Naqadeh	36.9553	45.388	1325	195
01	Orūmīyeh	37.55274	45.07605	1350	195
01	Oshnavīyeh	37.0397	45.0983	1443	195
01	Piranshahr	36.701	45.1413	1444	195
01	Poldasht	39.348	45.071	783	195
01	Qarah Ẕīā’ od Dīn	38.8915	45.0255	1090	195
01	Salmās	38.1973	44.7653	1382	195
01	Sardasht	36.1552	45.4788	1516	195
01	Seyah Cheshmeh	39.06508	44.38416	1832	195
01	Shāhīn Dezh	36.6793	46.5669	1370	195
01	Showţ	39.2192	44.77	994	195
01	Takāb	36.4009	47.1133	1798	195
03	Ardal	31.99969	50.66231	1860	195
03	Borūjen	31.96523	51.2873	2230	195
03	Chelgard	32.4672	50.12229	2333	195
03	Farrokh Shahr	32.27174	50.98008	2106	195
03	Fārsān	32.25694	50.56095	2039	195
03	Lordegān	31.51338	50.82672	1588	195
03	Shahr-e Kord	32.32612	50.8572	2066	195
03	Shalamzār	32.0465	50.81639	2029	195
04	Chabahar	25.2919	60.643	18	195
04	Dalgān	27.48232	59.44656	388	195
04	Dūst Moḩammad Khān	31.1447	61.7925	483	195
04	Fannūj	26.57583	59.63972	718	195
04	Iranshahr	27.20245	60.68476	566	195
04	Khāsh	28.22107	61.21582	1413	195
04	Konārak	25.3604	60.3995	6	195
04	Nīkshahr	26.2258	60.2143	466	195
04	Noşratābād	29.9	59.98333	1112	195
04	Qaşr-e Qand	26.24833	60.7525	516	195
04	Rāsak	26.23682	61.39901	405	195
04	Sūrān	27.2855	61.9965	1151	195
04	Zābol	31.0306	61.4949	483	195
04	Zābolī	27.131	61.67445	1274	195
04	Zahedan	29.4963	60.8629	1380	195
04	Zehak	30.894	61.6804	496	195
05	Bāsht	30.361	51.15735	807	195
05	Dehdasht	30.7949	50.56457	806	195
05	Dogonbadan	30.3586	50.7981	723	195
05	Līkak	30.8949	50.0931	652	195
05	Sīsakht	30.86393	51.4559	2267	195
05	Yasuj	30.66824	51.58796	1841	195
07	Abadeh	31.1608	52.6506	2006	195
07	Akbarābād	29.2464	52.7793	1518	195
07	Arsanjān	29.9124	53.3085	1634	195
07	Dārāb	28.75171	54.54065	1125	195
07	Eqlīd	30.89885	52.69701	2212	195
07	Estahbān	29.1266	54.0421	1743	195
07	Farāshband	28.8713	52.0916	799	195
07	Fasā	28.9383	53.6482	1366	195
07	Fīrūzābād	28.8438	52.5707	1330	195
07	Gerāsh	27.66966	54.13586	923	195
07	Ḩājjīābād	28.35735	54.42335	1033	195
07	Jahrom	28.5	53.5605	1040	195
07	Kavār	29.205	52.6899	1555	195
07	Kāzerūn	29.61919	51.6535	846	195
07	Kherāmeh	29.49896	53.31199	1593	195
07	Khonj	27.8913	53.4344	671	195
07	Lamerd	27.334	53.179	425	195
07	Marvdasht	29.8742	52.8025	1603	195
07	Maşīrī	30.24584	51.52233	886	195
07	Mohr	27.5552	52.8836	439	195
07	Neyrīz	29.1988	54.3278	1606	195
07	Nūrābād	30.11405	51.52174	951	195
07	Pāsārgād	30.20194	53.18	1851	195
07	Qīr	28.4825	53.0346	774	195
07	Sa‘ādat Shahr	30.07921	53.13464	1784	195
07	Şafāshahr	30.6131	53.1954	2299	195
07	Sarvestān	29.2735	53.2203	1542	195
07	Sepīdān	30.25961	51.98491	2235	195
07	Shahr-e Qadīm-e Lār	27.68336	54.34172	818	195
07	Shiraz	29.61031	52.53113	1545	195
07	Sūrīān	30.4551	53.651	2182	195
08	Amlash	37.0966	50.18709	30	195
08	Āstāneh-ye Ashrafīyeh	37.26318	49.94325	-8	195
08	Āstārā	38.4291	48.872	-24	195
08	Bandar-e Anzalī	37.47318	49.45785	-20	195
08	Fūman	37.224	49.3125	33	195
08	Hashtpar	37.79658	48.90521	57	195
08	Lāhījān	37.20416	50.00919	4	195
08	Langarūd	37.19548	50.15263	-19	195
08	Manjīl	36.74445	49.40082	311	195
08	Māsāl	37.3631	49.1329	61	195
08	Māsūleh	37.15497	48.98982	970	195
08	Pādegān-e Manjīl	36.7415	49.4161	362	195
08	Pā’īn-e Bāzār-e Rūdbār	36.8211	49.4264	204	195
08	Rasht	37.27611	49.58862	4	195
08	Reẕvānshahr	37.54976	49.13703	15	195
08	Rūdsar	37.13696	50.29174	-23	195
08	Shaft	37.1702	49.3998	45	195
08	Sīāhkal	37.15328	49.87136	47	195
08	Şowme‘eh Sarā	37.30134	49.31504	7	195
08	Ziabar (Gaskar)	37.4261	49.2459	-12	195
09	Anūch	34.10829	48.57375	1935	195
09	Asadābād	34.78241	48.12012	1596	195
09	Āzādshahr	34.79049	48.57011	1853	195
09	Bahār	34.9072	48.4414	1722	195
09	Famast	34.03897	48.4626	1831	195
09	Fāmenīn	35.11593	48.97336	1637	195
09	Hamadān	34.79922	48.51456	1820	195
09	Kabūdarāhang	35.20924	48.72341	1670	195
09	Malāyer	34.30158	48.82166	1760	195
